source_counterparty_id,relationship_type,target_id,metric
CP-04635,TransactedWith,CP-04652,104635
CP-04635,UltimateBeneficialOwner,P-01035,1
CP-04636,TransactedWith,CP-04653,104636
CP-04636,UltimateBeneficialOwner,P-01036,1
CP-04637,TransactedWith,CP-04654,104637
CP-04637,UltimateBeneficialOwner,P-01037,1
CP-04638,TransactedWith,CP-04655,104638
CP-04638,UltimateBeneficialOwner,P-01038,1
CP-04639,TransactedWith,CP-04656,104639
CP-04639,UltimateBeneficialOwner,P-01039,1
CP-04640,TransactedWith,CP-04657,104640
CP-04640,UltimateBeneficialOwner,P-01040,1
CP-04641,TransactedWith,CP-04658,104641
CP-04641,UltimateBeneficialOwner,P-01041,1
CP-04642,TransactedWith,CP-04659,104642
CP-04642,UltimateBeneficialOwner,P-01042,1
CP-04643,TransactedWith,CP-04660,104643
CP-04643,UltimateBeneficialOwner,P-01043,1
CP-04644,TransactedWith,CP-04661,104644
CP-04644,UltimateBeneficialOwner,P-01044,1
CP-04645,TransactedWith,CP-04662,104645
CP-04645,UltimateBeneficialOwner,P-01045,1
CP-04646,TransactedWith,CP-04663,104646
CP-04646,UltimateBeneficialOwner,P-01046,1
CP-04647,TransactedWith,CP-04664,104647
CP-04647,UltimateBeneficialOwner,P-01047,1
CP-04648,TransactedWith,CP-04665,104648
CP-04648,UltimateBeneficialOwner,P-01048,1
CP-04649,TransactedWith,CP-04666,104649
CP-04649,UltimateBeneficialOwner,P-01049,1
CP-04650,TransactedWith,CP-04667,104650
CP-04650,UltimateBeneficialOwner,P-01050,1
CP-04651,TransactedWith,CP-04668,104651
CP-04651,UltimateBeneficialOwner,P-01051,1
CP-04652,TransactedWith,CP-04669,104652
CP-04652,UltimateBeneficialOwner,P-01052,1
CP-04653,TransactedWith,CP-04670,104653
CP-04653,UltimateBeneficialOwner,P-01053,1
CP-04654,TransactedWith,CP-04671,104654
CP-04654,UltimateBeneficialOwner,P-01054,1
CP-04655,TransactedWith,CP-04672,104655
CP-04655,UltimateBeneficialOwner,P-01055,1
CP-04656,TransactedWith,CP-04673,104656
CP-04656,UltimateBeneficialOwner,P-01056,1
CP-04657,TransactedWith,CP-04674,104657
CP-04657,UltimateBeneficialOwner,P-01057,1
CP-04658,TransactedWith,CP-04675,104658
CP-04658,UltimateBeneficialOwner,P-01058,1
CP-04659,TransactedWith,CP-04676,104659
CP-04659,UltimateBeneficialOwner,P-01059,1
CP-04660,TransactedWith,CP-04677,104660
CP-04660,UltimateBeneficialOwner,P-01060,1
CP-04661,TransactedWith,CP-04678,104661
CP-04661,UltimateBeneficialOwner,P-01061,1
CP-04662,TransactedWith,CP-04679,104662
CP-04662,UltimateBeneficialOwner,P-01062,1
CP-04663,TransactedWith,CP-04680,104663
CP-04663,UltimateBeneficialOwner,P-01063,1
CP-04664,TransactedWith,CP-04681,104664
CP-04664,UltimateBeneficialOwner,P-01064,1
CP-04665,TransactedWith,CP-04682,104665
CP-04665,UltimateBeneficialOwner,P-01065,1
CP-04666,TransactedWith,CP-04683,104666
CP-04666,UltimateBeneficialOwner,P-01066,1
CP-04667,TransactedWith,CP-04684,104667
CP-04667,UltimateBeneficialOwner,P-01067,1
CP-04668,TransactedWith,CP-04685,104668
CP-04668,UltimateBeneficialOwner,P-01068,1
CP-04669,TransactedWith,CP-04686,104669
CP-04669,UltimateBeneficialOwner,P-01069,1
CP-04670,TransactedWith,CP-04687,104670
CP-04670,UltimateBeneficialOwner,P-01070,1
CP-04671,TransactedWith,CP-04688,104671
CP-04671,UltimateBeneficialOwner,P-01071,1
CP-04672,TransactedWith,CP-04689,104672
CP-04672,UltimateBeneficialOwner,P-01072,1
CP-04673,TransactedWith,CP-04690,104673
CP-04673,UltimateBeneficialOwner,P-01073,1
CP-04674,TransactedWith,CP-04691,104674
CP-04674,UltimateBeneficialOwner,P-01074,1
CP-04675,TransactedWith,CP-04692,104675
CP-04675,UltimateBeneficialOwner,P-01075,1
CP-04676,TransactedWith,CP-04693,104676
CP-04676,UltimateBeneficialOwner,P-01076,1
CP-04677,TransactedWith,CP-04694,104677
CP-04677,UltimateBeneficialOwner,P-01077,1
CP-04678,TransactedWith,CP-04695,104678
CP-04678,UltimateBeneficialOwner,P-01078,1
CP-04679,TransactedWith,CP-04696,104679
CP-04679,UltimateBeneficialOwner,P-01079,1
CP-04680,TransactedWith,CP-04697,104680
CP-04680,UltimateBeneficialOwner,P-01080,1
CP-04681,TransactedWith,CP-04698,104681
CP-04681,UltimateBeneficialOwner,P-01081,1
CP-04682,TransactedWith,CP-04699,104682
CP-04682,UltimateBeneficialOwner,P-01082,1
CP-04683,TransactedWith,CP-04700,104683
CP-04683,UltimateBeneficialOwner,P-01083,1
CP-04684,TransactedWith,CP-04701,104684
CP-04684,UltimateBeneficialOwner,P-01084,1
CP-04685,TransactedWith,CP-04702,104685
CP-04685,UltimateBeneficialOwner,P-01085,1
CP-04686,TransactedWith,CP-04703,104686
CP-04686,UltimateBeneficialOwner,P-01086,1
CP-04687,TransactedWith,CP-04704,104687
CP-04687,UltimateBeneficialOwner,P-01087,1
CP-04688,TransactedWith,CP-04705,104688
CP-04688,UltimateBeneficialOwner,P-01088,1
CP-04689,TransactedWith,CP-04706,104689
CP-04689,UltimateBeneficialOwner,P-01089,1
CP-04690,TransactedWith,CP-04707,104690
CP-04690,UltimateBeneficialOwner,P-01090,1
CP-04691,TransactedWith,CP-04708,104691
CP-04691,UltimateBeneficialOwner,P-01091,1
CP-04692,TransactedWith,CP-04709,104692
CP-04692,UltimateBeneficialOwner,P-01092,1
CP-04693,TransactedWith,CP-04710,104693
CP-04693,UltimateBeneficialOwner,P-01093,1
CP-04694,TransactedWith,CP-04711,104694
CP-04694,UltimateBeneficialOwner,P-01094,1
CP-04695,TransactedWith,CP-04712,104695
CP-04695,UltimateBeneficialOwner,P-01095,1
CP-04696,TransactedWith,CP-04713,104696
CP-04696,UltimateBeneficialOwner,P-01096,1
CP-04697,TransactedWith,CP-04714,104697
CP-04697,UltimateBeneficialOwner,P-01097,1
CP-04698,TransactedWith,CP-04715,104698
CP-04698,UltimateBeneficialOwner,P-01098,1
CP-04699,TransactedWith,CP-04716,104699
CP-04699,UltimateBeneficialOwner,P-01099,1
CP-04700,TransactedWith,CP-04717,104700
CP-04700,UltimateBeneficialOwner,P-01100,1
CP-04701,TransactedWith,CP-04718,104701
CP-04701,UltimateBeneficialOwner,P-01101,1
CP-04702,TransactedWith,CP-04719,104702
CP-04702,UltimateBeneficialOwner,P-01102,1
CP-04703,TransactedWith,CP-04720,104703
CP-04703,UltimateBeneficialOwner,P-01103,1
CP-04704,TransactedWith,CP-04721,104704
CP-04704,UltimateBeneficialOwner,P-01104,1
CP-04705,TransactedWith,CP-04722,104705
CP-04705,UltimateBeneficialOwner,P-01105,1
CP-04706,TransactedWith,CP-04723,104706
CP-04706,UltimateBeneficialOwner,P-01106,1
CP-04707,TransactedWith,CP-04724,104707
CP-04707,UltimateBeneficialOwner,P-01107,1
CP-04708,TransactedWith,CP-04725,104708
CP-04708,UltimateBeneficialOwner,P-01108,1
CP-04709,TransactedWith,CP-04726,104709
CP-04709,UltimateBeneficialOwner,P-01109,1
CP-04710,TransactedWith,CP-04727,104710
CP-04710,UltimateBeneficialOwner,P-01110,1
CP-04711,TransactedWith,CP-04728,104711
CP-04711,UltimateBeneficialOwner,P-01111,1
CP-04712,TransactedWith,CP-04729,104712
CP-04712,UltimateBeneficialOwner,P-01112,1
CP-04713,TransactedWith,CP-04730,104713
CP-04713,UltimateBeneficialOwner,P-01113,1
CP-04714,TransactedWith,CP-04731,104714
CP-04714,UltimateBeneficialOwner,P-01114,1
CP-04715,TransactedWith,CP-04732,104715
CP-04715,UltimateBeneficialOwner,P-01115,1
CP-04716,TransactedWith,CP-04733,104716
CP-04716,UltimateBeneficialOwner,P-01116,1
CP-04717,TransactedWith,CP-04734,104717
CP-04717,UltimateBeneficialOwner,P-01117,1
CP-04718,TransactedWith,CP-04735,104718
CP-04718,UltimateBeneficialOwner,P-01118,1
CP-04719,TransactedWith,CP-04736,104719
CP-04719,UltimateBeneficialOwner,P-01119,1
CP-04720,TransactedWith,CP-04737,104720
CP-04720,UltimateBeneficialOwner,P-01120,1
CP-04721,TransactedWith,CP-04738,104721
CP-04721,UltimateBeneficialOwner,P-01121,1
CP-04722,TransactedWith,CP-04739,104722
CP-04722,UltimateBeneficialOwner,P-01122,1
CP-04723,TransactedWith,CP-04740,104723
CP-04723,UltimateBeneficialOwner,P-01123,1
CP-04724,TransactedWith,CP-04741,104724
CP-04724,UltimateBeneficialOwner,P-01124,1
CP-04725,TransactedWith,CP-04742,104725
CP-04725,UltimateBeneficialOwner,P-01125,1
CP-04726,TransactedWith,CP-04743,104726
CP-04726,UltimateBeneficialOwner,P-01126,1
CP-04727,TransactedWith,CP-04744,104727
CP-04727,UltimateBeneficialOwner,P-01127,1
CP-04728,TransactedWith,CP-04745,104728
CP-04728,UltimateBeneficialOwner,P-01128,1
CP-04729,TransactedWith,CP-04746,104729
CP-04729,UltimateBeneficialOwner,P-01129,1
CP-04730,TransactedWith,CP-04747,104730
CP-04730,UltimateBeneficialOwner,P-01130,1
CP-04731,TransactedWith,CP-04748,104731
CP-04731,UltimateBeneficialOwner,P-01131,1
CP-04732,TransactedWith,CP-04749,104732
CP-04732,UltimateBeneficialOwner,P-01132,1
CP-04733,TransactedWith,CP-04750,104733
CP-04733,UltimateBeneficialOwner,P-01133,1
CP-04734,TransactedWith,CP-04751,104734
CP-04734,UltimateBeneficialOwner,P-01134,1
CP-04735,TransactedWith,CP-04752,104735
CP-04735,UltimateBeneficialOwner,P-01135,1
CP-04736,TransactedWith,CP-04753,104736
CP-04736,UltimateBeneficialOwner,P-01136,1
CP-04737,TransactedWith,CP-04754,104737
CP-04737,UltimateBeneficialOwner,P-01137,1
CP-04738,TransactedWith,CP-04755,104738
CP-04738,UltimateBeneficialOwner,P-01138,1
CP-04739,TransactedWith,CP-04756,104739
CP-04739,UltimateBeneficialOwner,P-01139,1
CP-04740,TransactedWith,CP-04757,104740
CP-04740,UltimateBeneficialOwner,P-01140,1
CP-04741,TransactedWith,CP-04758,104741
CP-04741,UltimateBeneficialOwner,P-01141,1
CP-04742,TransactedWith,CP-04759,104742
CP-04742,UltimateBeneficialOwner,P-01142,1
CP-04743,TransactedWith,CP-04760,104743
CP-04743,UltimateBeneficialOwner,P-01143,1
CP-04744,TransactedWith,CP-04761,104744
CP-04744,UltimateBeneficialOwner,P-01144,1
CP-04745,TransactedWith,CP-04762,104745
CP-04745,UltimateBeneficialOwner,P-01145,1
CP-04746,TransactedWith,CP-04763,104746
CP-04746,UltimateBeneficialOwner,P-01146,1
CP-04747,TransactedWith,CP-04764,104747
CP-04747,UltimateBeneficialOwner,P-01147,1
CP-04748,TransactedWith,CP-04765,104748
CP-04748,UltimateBeneficialOwner,P-01148,1
CP-04749,TransactedWith,CP-04766,104749
CP-04749,UltimateBeneficialOwner,P-01149,1
CP-04750,TransactedWith,CP-04767,104750
CP-04750,UltimateBeneficialOwner,P-01150,1
CP-04751,TransactedWith,CP-04768,104751
CP-04751,UltimateBeneficialOwner,P-01151,1
CP-04752,TransactedWith,CP-04769,104752
CP-04752,UltimateBeneficialOwner,P-01152,1
CP-04753,TransactedWith,CP-04770,104753
CP-04753,UltimateBeneficialOwner,P-01153,1
CP-04754,TransactedWith,CP-04771,104754
CP-04754,UltimateBeneficialOwner,P-01154,1
CP-04755,TransactedWith,CP-04772,104755
CP-04755,UltimateBeneficialOwner,P-01155,1
CP-04756,TransactedWith,CP-04773,104756
CP-04756,UltimateBeneficialOwner,P-01156,1
CP-04757,TransactedWith,CP-04774,104757
CP-04757,UltimateBeneficialOwner,P-01157,1
CP-04758,TransactedWith,CP-04775,104758
CP-04758,UltimateBeneficialOwner,P-01158,1
CP-04759,TransactedWith,CP-04776,104759
CP-04759,UltimateBeneficialOwner,P-01159,1
CP-04760,TransactedWith,CP-04777,104760
CP-04760,UltimateBeneficialOwner,P-01160,1
CP-04761,TransactedWith,CP-04778,104761
CP-04761,UltimateBeneficialOwner,P-01161,1
CP-04762,TransactedWith,CP-04779,104762
CP-04762,UltimateBeneficialOwner,P-01162,1
CP-04763,TransactedWith,CP-04780,104763
CP-04763,UltimateBeneficialOwner,P-01163,1
CP-04764,TransactedWith,CP-04781,104764
CP-04764,UltimateBeneficialOwner,P-01164,1
CP-04765,TransactedWith,CP-04782,104765
CP-04765,UltimateBeneficialOwner,P-01165,1
CP-04766,TransactedWith,CP-04783,104766
CP-04766,UltimateBeneficialOwner,P-01166,1
CP-04767,TransactedWith,CP-04784,104767
CP-04767,UltimateBeneficialOwner,P-01167,1
CP-04768,TransactedWith,CP-04785,104768
CP-04768,UltimateBeneficialOwner,P-01168,1
CP-04769,TransactedWith,CP-04786,104769
CP-04769,UltimateBeneficialOwner,P-01169,1
CP-04770,TransactedWith,CP-04787,104770
CP-04770,UltimateBeneficialOwner,P-01170,1
CP-04771,TransactedWith,CP-04788,104771
CP-04771,UltimateBeneficialOwner,P-01171,1
CP-04772,TransactedWith,CP-04789,104772
CP-04772,UltimateBeneficialOwner,P-01172,1
CP-04773,TransactedWith,CP-04790,104773
CP-04773,UltimateBeneficialOwner,P-01173,1
CP-04774,TransactedWith,CP-04791,104774
CP-04774,UltimateBeneficialOwner,P-01174,1
CP-04775,TransactedWith,CP-04792,104775
CP-04775,UltimateBeneficialOwner,P-01175,1
CP-04776,TransactedWith,CP-04793,104776
CP-04776,UltimateBeneficialOwner,P-01176,1
CP-04777,TransactedWith,CP-04794,104777
CP-04777,UltimateBeneficialOwner,P-01177,1
CP-04778,TransactedWith,CP-04795,104778
CP-04778,UltimateBeneficialOwner,P-01178,1
CP-04779,TransactedWith,CP-04796,104779
CP-04779,UltimateBeneficialOwner,P-01179,1
CP-04780,TransactedWith,CP-04797,104780
CP-04780,UltimateBeneficialOwner,P-01180,1
CP-04781,TransactedWith,CP-04798,104781
CP-04781,UltimateBeneficialOwner,P-01181,1
CP-04782,TransactedWith,CP-04799,104782
CP-04782,UltimateBeneficialOwner,P-01182,1
CP-04783,TransactedWith,CP-04800,104783
CP-04783,UltimateBeneficialOwner,P-01183,1
CP-04784,TransactedWith,CP-04801,104784
CP-04784,UltimateBeneficialOwner,P-01184,1
CP-04785,TransactedWith,CP-04802,104785
CP-04785,UltimateBeneficialOwner,P-01185,1
CP-04786,TransactedWith,CP-04803,104786
CP-04786,UltimateBeneficialOwner,P-01186,1
CP-04787,TransactedWith,CP-04804,104787
CP-04787,UltimateBeneficialOwner,P-01187,1
CP-04788,TransactedWith,CP-04805,104788
CP-04788,UltimateBeneficialOwner,P-01188,1
CP-04789,TransactedWith,CP-04806,104789
CP-04789,UltimateBeneficialOwner,P-01189,1
CP-04790,TransactedWith,CP-04807,104790
CP-04790,UltimateBeneficialOwner,P-01190,1
CP-04791,TransactedWith,CP-04808,104791
CP-04791,UltimateBeneficialOwner,P-01191,1
CP-04792,TransactedWith,CP-04809,104792
CP-04792,UltimateBeneficialOwner,P-01192,1
CP-04793,TransactedWith,CP-04810,104793
CP-04793,UltimateBeneficialOwner,P-01193,1
CP-04794,TransactedWith,CP-04811,104794
CP-04794,UltimateBeneficialOwner,P-01194,1
CP-04795,TransactedWith,CP-04812,104795
CP-04795,UltimateBeneficialOwner,P-01195,1
CP-04796,TransactedWith,CP-04813,104796
CP-04796,UltimateBeneficialOwner,P-01196,1
CP-04797,TransactedWith,CP-04814,104797
CP-04797,UltimateBeneficialOwner,P-01197,1
CP-04798,TransactedWith,CP-04815,104798
CP-04798,UltimateBeneficialOwner,P-01198,1
CP-04799,TransactedWith,CP-04816,104799
CP-04799,UltimateBeneficialOwner,P-01199,1
CP-04800,TransactedWith,CP-04817,104800
CP-04800,UltimateBeneficialOwner,P-01200,1
CP-04801,TransactedWith,CP-04818,104801
CP-04801,UltimateBeneficialOwner,P-00001,1
CP-04802,TransactedWith,CP-04819,104802
CP-04802,UltimateBeneficialOwner,P-00002,1
CP-04803,TransactedWith,CP-04820,104803
CP-04803,UltimateBeneficialOwner,P-00003,1
CP-04804,TransactedWith,CP-04821,104804
CP-04804,UltimateBeneficialOwner,P-00004,1
CP-04805,TransactedWith,CP-04822,104805
CP-04805,UltimateBeneficialOwner,P-00005,1
CP-04806,TransactedWith,CP-04823,104806
CP-04806,UltimateBeneficialOwner,P-00006,1
CP-04807,TransactedWith,CP-04824,104807
CP-04807,UltimateBeneficialOwner,P-00007,1
CP-04808,TransactedWith,CP-04825,104808
CP-04808,UltimateBeneficialOwner,P-00008,1
CP-04809,TransactedWith,CP-04826,104809
CP-04809,UltimateBeneficialOwner,P-00009,1
CP-04810,TransactedWith,CP-04827,104810
CP-04810,UltimateBeneficialOwner,P-00010,1
CP-04811,TransactedWith,CP-04828,104811
CP-04811,UltimateBeneficialOwner,P-00011,1
CP-04812,TransactedWith,CP-04829,104812
CP-04812,UltimateBeneficialOwner,P-00012,1
CP-04813,TransactedWith,CP-04830,104813
CP-04813,UltimateBeneficialOwner,P-00013,1
CP-04814,TransactedWith,CP-04831,104814
CP-04814,UltimateBeneficialOwner,P-00014,1
CP-04815,TransactedWith,CP-04832,104815
CP-04815,UltimateBeneficialOwner,P-00015,1
CP-04816,TransactedWith,CP-04833,104816
CP-04816,UltimateBeneficialOwner,P-00016,1
CP-04817,TransactedWith,CP-04834,104817
CP-04817,UltimateBeneficialOwner,P-00017,1
CP-04818,TransactedWith,CP-04835,104818
CP-04818,UltimateBeneficialOwner,P-00018,1
CP-04819,TransactedWith,CP-04836,104819
CP-04819,UltimateBeneficialOwner,P-00019,1
CP-04820,TransactedWith,CP-04837,104820
CP-04820,UltimateBeneficialOwner,P-00020,1
CP-04821,TransactedWith,CP-04838,104821
CP-04821,UltimateBeneficialOwner,P-00021,1
CP-04822,TransactedWith,CP-04839,104822
CP-04822,UltimateBeneficialOwner,P-00022,1
CP-04823,TransactedWith,CP-04840,104823
CP-04823,UltimateBeneficialOwner,P-00023,1
CP-04824,TransactedWith,CP-04841,104824
CP-04824,UltimateBeneficialOwner,P-00024,1
CP-04825,TransactedWith,CP-04842,104825
CP-04825,UltimateBeneficialOwner,P-00025,1
CP-04826,TransactedWith,CP-04843,104826
CP-04826,UltimateBeneficialOwner,P-00026,1
CP-04827,TransactedWith,CP-04844,104827
CP-04827,UltimateBeneficialOwner,P-00027,1
CP-04828,TransactedWith,CP-04845,104828
CP-04828,UltimateBeneficialOwner,P-00028,1
CP-04829,TransactedWith,CP-04846,104829
CP-04829,UltimateBeneficialOwner,P-00029,1
CP-04830,TransactedWith,CP-04847,104830
CP-04830,UltimateBeneficialOwner,P-00030,1
CP-04831,TransactedWith,CP-04848,104831
CP-04831,UltimateBeneficialOwner,P-00031,1
CP-04832,TransactedWith,CP-04849,104832
CP-04832,UltimateBeneficialOwner,P-00032,1
CP-04833,TransactedWith,CP-04850,104833
CP-04833,UltimateBeneficialOwner,P-00033,1
CP-04834,TransactedWith,CP-04851,104834
CP-04834,UltimateBeneficialOwner,P-00034,1
CP-04835,TransactedWith,CP-04852,104835
CP-04835,UltimateBeneficialOwner,P-00035,1
CP-04836,TransactedWith,CP-04853,104836
CP-04836,UltimateBeneficialOwner,P-00036,1
CP-04837,TransactedWith,CP-04854,104837
CP-04837,UltimateBeneficialOwner,P-00037,1
CP-04838,TransactedWith,CP-04855,104838
CP-04838,UltimateBeneficialOwner,P-00038,1
CP-04839,TransactedWith,CP-04856,104839
CP-04839,UltimateBeneficialOwner,P-00039,1
CP-04840,TransactedWith,CP-04857,104840
CP-04840,UltimateBeneficialOwner,P-00040,1
CP-04841,TransactedWith,CP-04858,104841
CP-04841,UltimateBeneficialOwner,P-00041,1
CP-04842,TransactedWith,CP-04859,104842
CP-04842,UltimateBeneficialOwner,P-00042,1
CP-04843,TransactedWith,CP-04860,104843
CP-04843,UltimateBeneficialOwner,P-00043,1
CP-04844,TransactedWith,CP-04861,104844
CP-04844,UltimateBeneficialOwner,P-00044,1
CP-04845,TransactedWith,CP-04862,104845
CP-04845,UltimateBeneficialOwner,P-00045,1
CP-04846,TransactedWith,CP-04863,104846
CP-04846,UltimateBeneficialOwner,P-00046,1
CP-04847,TransactedWith,CP-04864,104847
CP-04847,UltimateBeneficialOwner,P-00047,1
CP-04848,TransactedWith,CP-04865,104848
CP-04848,UltimateBeneficialOwner,P-00048,1
CP-04849,TransactedWith,CP-04866,104849
CP-04849,UltimateBeneficialOwner,P-00049,1
CP-04850,TransactedWith,CP-04867,104850
CP-04850,UltimateBeneficialOwner,P-00050,1
CP-04851,TransactedWith,CP-04868,104851
CP-04851,UltimateBeneficialOwner,P-00051,1
CP-04852,TransactedWith,CP-04869,104852
CP-04852,UltimateBeneficialOwner,P-00052,1
CP-04853,TransactedWith,CP-04870,104853
CP-04853,UltimateBeneficialOwner,P-00053,1
CP-04854,TransactedWith,CP-04871,104854
CP-04854,UltimateBeneficialOwner,P-00054,1
CP-04855,TransactedWith,CP-04872,104855
CP-04855,UltimateBeneficialOwner,P-00055,1
CP-04856,TransactedWith,CP-04873,104856
CP-04856,UltimateBeneficialOwner,P-00056,1
CP-04857,TransactedWith,CP-04874,104857
CP-04857,UltimateBeneficialOwner,P-00057,1
CP-04858,TransactedWith,CP-04875,104858
CP-04858,UltimateBeneficialOwner,P-00058,1
CP-04859,TransactedWith,CP-04876,104859
CP-04859,UltimateBeneficialOwner,P-00059,1
CP-04860,TransactedWith,CP-04877,104860
CP-04860,UltimateBeneficialOwner,P-00060,1
CP-04861,TransactedWith,CP-04878,104861
CP-04861,UltimateBeneficialOwner,P-00061,1
CP-04862,TransactedWith,CP-04879,104862
CP-04862,UltimateBeneficialOwner,P-00062,1
CP-04863,TransactedWith,CP-04880,104863
CP-04863,UltimateBeneficialOwner,P-00063,1
CP-04864,TransactedWith,CP-04881,104864
CP-04864,UltimateBeneficialOwner,P-00064,1
CP-04865,TransactedWith,CP-04882,104865
CP-04865,UltimateBeneficialOwner,P-00065,1
CP-04866,TransactedWith,CP-04883,104866
CP-04866,UltimateBeneficialOwner,P-00066,1
CP-04867,TransactedWith,CP-04884,104867
CP-04867,UltimateBeneficialOwner,P-00067,1
CP-04868,TransactedWith,CP-04885,104868
CP-04868,UltimateBeneficialOwner,P-00068,1
CP-04869,TransactedWith,CP-04886,104869
CP-04869,UltimateBeneficialOwner,P-00069,1
CP-04870,TransactedWith,CP-04887,104870
CP-04870,UltimateBeneficialOwner,P-00070,1
CP-04871,TransactedWith,CP-04888,104871
CP-04871,UltimateBeneficialOwner,P-00071,1
CP-04872,TransactedWith,CP-04889,104872
CP-04872,UltimateBeneficialOwner,P-00072,1
CP-04873,TransactedWith,CP-04890,104873
