counterparty_id,legal_name,jurisdiction,risk_rating,last_kyc_refresh,sanctions_hits,ubo_count,aip_grounded_risk_summary
CP-03655,Counterparty 03655 Holdings,GB,medium,2026-04-26,0,4,"Grounded summary for CP-03655: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03656,Counterparty 03656 Holdings,KY,low,2026-04-25,0,1,"Grounded summary for CP-03656: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03657,Counterparty 03657 Holdings,DE,critical,2026-04-24,0,2,"Grounded summary for CP-03657: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03658,Counterparty 03658 Holdings,AE,high,2026-04-23,0,3,"Grounded summary for CP-03658: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03659,Counterparty 03659 Holdings,SG,medium,2026-04-22,0,4,"Grounded summary for CP-03659: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03660,Counterparty 03660 Holdings,US,low,2026-04-21,0,1,"Grounded summary for CP-03660: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03661,Counterparty 03661 Holdings,GB,critical,2026-04-20,0,2,"Grounded summary for CP-03661: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03662,Counterparty 03662 Holdings,KY,high,2026-04-19,0,3,"Grounded summary for CP-03662: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03663,Counterparty 03663 Holdings,DE,medium,2026-04-18,0,4,"Grounded summary for CP-03663: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03664,Counterparty 03664 Holdings,AE,low,2026-04-17,0,1,"Grounded summary for CP-03664: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03665,Counterparty 03665 Holdings,SG,critical,2026-04-16,0,2,"Grounded summary for CP-03665: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03666,Counterparty 03666 Holdings,US,high,2026-04-15,0,3,"Grounded summary for CP-03666: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03667,Counterparty 03667 Holdings,GB,medium,2026-04-14,0,4,"Grounded summary for CP-03667: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03668,Counterparty 03668 Holdings,KY,low,2026-04-13,0,1,"Grounded summary for CP-03668: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03669,Counterparty 03669 Holdings,DE,critical,2026-04-12,0,2,"Grounded summary for CP-03669: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03670,Counterparty 03670 Holdings,AE,high,2026-04-11,0,3,"Grounded summary for CP-03670: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03671,Counterparty 03671 Holdings,SG,medium,2026-04-10,0,4,"Grounded summary for CP-03671: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03672,Counterparty 03672 Holdings,US,low,2026-04-09,0,1,"Grounded summary for CP-03672: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03673,Counterparty 03673 Holdings,GB,critical,2026-04-08,0,2,"Grounded summary for CP-03673: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03674,Counterparty 03674 Holdings,KY,high,2026-04-07,0,3,"Grounded summary for CP-03674: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03675,Counterparty 03675 Holdings,DE,medium,2026-04-06,0,4,"Grounded summary for CP-03675: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03676,Counterparty 03676 Holdings,AE,low,2026-04-05,0,1,"Grounded summary for CP-03676: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03677,Counterparty 03677 Holdings,SG,critical,2026-04-04,0,2,"Grounded summary for CP-03677: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03678,Counterparty 03678 Holdings,US,high,2026-04-03,0,3,"Grounded summary for CP-03678: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03679,Counterparty 03679 Holdings,GB,medium,2026-04-02,0,4,"Grounded summary for CP-03679: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03680,Counterparty 03680 Holdings,KY,low,2026-04-01,0,1,"Grounded summary for CP-03680: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03681,Counterparty 03681 Holdings,DE,critical,2026-03-31,0,2,"Grounded summary for CP-03681: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03682,Counterparty 03682 Holdings,AE,high,2026-03-30,0,3,"Grounded summary for CP-03682: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03683,Counterparty 03683 Holdings,SG,medium,2026-03-29,0,4,"Grounded summary for CP-03683: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03684,Counterparty 03684 Holdings,US,low,2026-03-28,0,1,"Grounded summary for CP-03684: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03685,Counterparty 03685 Holdings,GB,critical,2026-03-27,0,2,"Grounded summary for CP-03685: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03686,Counterparty 03686 Holdings,KY,high,2026-03-26,0,3,"Grounded summary for CP-03686: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03687,Counterparty 03687 Holdings,DE,medium,2026-03-25,0,4,"Grounded summary for CP-03687: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03688,Counterparty 03688 Holdings,AE,low,2026-03-24,0,1,"Grounded summary for CP-03688: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03689,Counterparty 03689 Holdings,SG,critical,2026-03-23,0,2,"Grounded summary for CP-03689: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03690,Counterparty 03690 Holdings,US,high,2026-03-22,0,3,"Grounded summary for CP-03690: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03691,Counterparty 03691 Holdings,GB,medium,2026-03-21,0,4,"Grounded summary for CP-03691: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03692,Counterparty 03692 Holdings,KY,low,2026-03-20,0,1,"Grounded summary for CP-03692: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03693,Counterparty 03693 Holdings,DE,critical,2026-03-19,0,2,"Grounded summary for CP-03693: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03694,Counterparty 03694 Holdings,AE,high,2026-03-18,0,3,"Grounded summary for CP-03694: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03695,Counterparty 03695 Holdings,SG,medium,2026-03-17,0,4,"Grounded summary for CP-03695: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03696,Counterparty 03696 Holdings,US,low,2026-03-16,0,1,"Grounded summary for CP-03696: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03697,Counterparty 03697 Holdings,GB,critical,2026-03-15,0,2,"Grounded summary for CP-03697: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03698,Counterparty 03698 Holdings,KY,high,2026-03-14,0,3,"Grounded summary for CP-03698: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03699,Counterparty 03699 Holdings,DE,medium,2026-03-13,0,4,"Grounded summary for CP-03699: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03700,Counterparty 03700 Holdings,AE,low,2026-03-12,0,1,"Grounded summary for CP-03700: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03701,Counterparty 03701 Holdings,SG,critical,2026-03-11,0,2,"Grounded summary for CP-03701: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03702,Counterparty 03702 Holdings,US,high,2026-03-10,0,3,"Grounded summary for CP-03702: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03703,Counterparty 03703 Holdings,GB,medium,2026-03-09,0,4,"Grounded summary for CP-03703: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03704,Counterparty 03704 Holdings,KY,low,2026-03-08,0,1,"Grounded summary for CP-03704: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03705,Counterparty 03705 Holdings,DE,critical,2026-03-07,0,2,"Grounded summary for CP-03705: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03706,Counterparty 03706 Holdings,AE,high,2026-03-06,0,3,"Grounded summary for CP-03706: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03707,Counterparty 03707 Holdings,SG,medium,2026-03-05,0,4,"Grounded summary for CP-03707: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03708,Counterparty 03708 Holdings,US,low,2026-03-04,0,1,"Grounded summary for CP-03708: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03709,Counterparty 03709 Holdings,GB,critical,2026-03-03,0,2,"Grounded summary for CP-03709: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03710,Counterparty 03710 Holdings,KY,high,2026-03-02,0,3,"Grounded summary for CP-03710: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03711,Counterparty 03711 Holdings,DE,medium,2026-03-01,0,4,"Grounded summary for CP-03711: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03712,Counterparty 03712 Holdings,AE,low,2026-02-28,0,1,"Grounded summary for CP-03712: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03713,Counterparty 03713 Holdings,SG,critical,2026-02-27,0,2,"Grounded summary for CP-03713: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03714,Counterparty 03714 Holdings,US,high,2026-02-26,0,3,"Grounded summary for CP-03714: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03715,Counterparty 03715 Holdings,GB,medium,2026-02-25,0,4,"Grounded summary for CP-03715: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03716,Counterparty 03716 Holdings,KY,low,2026-02-24,0,1,"Grounded summary for CP-03716: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03717,Counterparty 03717 Holdings,DE,critical,2026-02-23,0,2,"Grounded summary for CP-03717: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03718,Counterparty 03718 Holdings,AE,high,2026-02-22,0,3,"Grounded summary for CP-03718: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03719,Counterparty 03719 Holdings,SG,medium,2026-02-21,0,4,"Grounded summary for CP-03719: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03720,Counterparty 03720 Holdings,US,low,2026-02-20,0,1,"Grounded summary for CP-03720: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03721,Counterparty 03721 Holdings,GB,critical,2026-02-19,0,2,"Grounded summary for CP-03721: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03722,Counterparty 03722 Holdings,KY,high,2026-02-18,0,3,"Grounded summary for CP-03722: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03723,Counterparty 03723 Holdings,DE,medium,2026-02-17,0,4,"Grounded summary for CP-03723: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03724,Counterparty 03724 Holdings,AE,low,2026-02-16,0,1,"Grounded summary for CP-03724: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03725,Counterparty 03725 Holdings,SG,critical,2026-02-15,0,2,"Grounded summary for CP-03725: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03726,Counterparty 03726 Holdings,US,high,2026-02-14,0,3,"Grounded summary for CP-03726: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03727,Counterparty 03727 Holdings,GB,medium,2026-02-13,0,4,"Grounded summary for CP-03727: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03728,Counterparty 03728 Holdings,KY,low,2026-02-12,0,1,"Grounded summary for CP-03728: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03729,Counterparty 03729 Holdings,DE,critical,2026-02-11,0,2,"Grounded summary for CP-03729: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03730,Counterparty 03730 Holdings,AE,high,2026-02-10,0,3,"Grounded summary for CP-03730: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03731,Counterparty 03731 Holdings,SG,medium,2026-02-09,0,4,"Grounded summary for CP-03731: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03732,Counterparty 03732 Holdings,US,low,2026-02-08,0,1,"Grounded summary for CP-03732: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03733,Counterparty 03733 Holdings,GB,critical,2026-02-07,0,2,"Grounded summary for CP-03733: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03734,Counterparty 03734 Holdings,KY,high,2026-02-06,0,3,"Grounded summary for CP-03734: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03735,Counterparty 03735 Holdings,DE,medium,2026-02-05,0,4,"Grounded summary for CP-03735: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03736,Counterparty 03736 Holdings,AE,low,2026-02-04,0,1,"Grounded summary for CP-03736: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03737,Counterparty 03737 Holdings,SG,critical,2026-02-03,0,2,"Grounded summary for CP-03737: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03738,Counterparty 03738 Holdings,US,high,2026-02-02,0,3,"Grounded summary for CP-03738: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03739,Counterparty 03739 Holdings,GB,medium,2026-02-01,0,4,"Grounded summary for CP-03739: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03740,Counterparty 03740 Holdings,KY,low,2026-01-31,0,1,"Grounded summary for CP-03740: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03741,Counterparty 03741 Holdings,DE,critical,2026-01-30,0,2,"Grounded summary for CP-03741: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03742,Counterparty 03742 Holdings,AE,high,2026-01-29,0,3,"Grounded summary for CP-03742: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03743,Counterparty 03743 Holdings,SG,medium,2026-01-28,0,4,"Grounded summary for CP-03743: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03744,Counterparty 03744 Holdings,US,low,2026-01-27,0,1,"Grounded summary for CP-03744: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03745,Counterparty 03745 Holdings,GB,critical,2026-01-26,0,2,"Grounded summary for CP-03745: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03746,Counterparty 03746 Holdings,KY,high,2026-01-25,0,3,"Grounded summary for CP-03746: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03747,Counterparty 03747 Holdings,DE,medium,2026-01-24,0,4,"Grounded summary for CP-03747: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03748,Counterparty 03748 Holdings,AE,low,2026-01-23,0,1,"Grounded summary for CP-03748: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03749,Counterparty 03749 Holdings,SG,critical,2026-01-22,0,2,"Grounded summary for CP-03749: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03750,Counterparty 03750 Holdings,US,high,2026-01-21,0,3,"Grounded summary for CP-03750: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03751,Counterparty 03751 Holdings,GB,medium,2026-01-20,0,4,"Grounded summary for CP-03751: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03752,Counterparty 03752 Holdings,KY,low,2026-01-19,0,1,"Grounded summary for CP-03752: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03753,Counterparty 03753 Holdings,DE,critical,2026-01-18,0,2,"Grounded summary for CP-03753: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03754,Counterparty 03754 Holdings,AE,high,2026-01-17,0,3,"Grounded summary for CP-03754: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03755,Counterparty 03755 Holdings,SG,medium,2026-01-16,0,4,"Grounded summary for CP-03755: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03756,Counterparty 03756 Holdings,US,low,2026-01-15,0,1,"Grounded summary for CP-03756: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03757,Counterparty 03757 Holdings,GB,critical,2026-01-14,0,2,"Grounded summary for CP-03757: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03758,Counterparty 03758 Holdings,KY,high,2026-01-13,0,3,"Grounded summary for CP-03758: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03759,Counterparty 03759 Holdings,DE,medium,2026-01-12,0,4,"Grounded summary for CP-03759: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03760,Counterparty 03760 Holdings,AE,low,2026-01-11,0,1,"Grounded summary for CP-03760: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03761,Counterparty 03761 Holdings,SG,critical,2026-01-10,0,2,"Grounded summary for CP-03761: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03762,Counterparty 03762 Holdings,US,high,2026-01-09,0,3,"Grounded summary for CP-03762: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03763,Counterparty 03763 Holdings,GB,medium,2026-01-08,0,4,"Grounded summary for CP-03763: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03764,Counterparty 03764 Holdings,KY,low,2026-01-07,0,1,"Grounded summary for CP-03764: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03765,Counterparty 03765 Holdings,DE,critical,2026-01-06,0,2,"Grounded summary for CP-03765: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03766,Counterparty 03766 Holdings,AE,high,2026-01-05,0,3,"Grounded summary for CP-03766: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03767,Counterparty 03767 Holdings,SG,medium,2026-01-04,0,4,"Grounded summary for CP-03767: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03768,Counterparty 03768 Holdings,US,low,2026-01-03,0,1,"Grounded summary for CP-03768: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03769,Counterparty 03769 Holdings,GB,critical,2026-01-02,0,2,"Grounded summary for CP-03769: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03770,Counterparty 03770 Holdings,KY,high,2026-01-01,0,3,"Grounded summary for CP-03770: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03771,Counterparty 03771 Holdings,DE,medium,2025-12-31,0,4,"Grounded summary for CP-03771: jurisdictional exposure, UBO depth 4, sanctions hits 0."
CP-03772,Counterparty 03772 Holdings,AE,low,2025-12-30,0,1,"Grounded summary for CP-03772: jurisdictional exposure, UBO depth 1, sanctions hits 0."
CP-03773,Counterparty 03773 Holdings,SG,critical,2025-12-29,0,2,"Grounded summary for CP-03773: jurisdictional exposure, UBO depth 2, sanctions hits 0."
CP-03774,Counterparty 03774 Holdings,US,high,2025-12-28,0,3,"Grounded summary for CP-03774: jurisdictional exposure, UBO depth 3, sanctions hits 0."
CP-03775,Counterparty 03775 Holdings,GB,medium,2025-12-27,0,4,"Grounded summary for CP-03775: jurisdictional exposure, UBO depth 4, sanctions hits 0."
